index,Distance in meter,origin_id,destination_id
5461,8752.1,E02004821,7164
5462,7893.4,E02004821,8318
5463,6586.1,E02004821,8776
5464,8069.2,E02004821,8862
5465,10444.3,E02004821,9553
5466,6823.2,E02004821,9917
5467,8539.5,E02004821,10175
5468,6631.2,E02004821,10222
5469,6668.2,E02004821,10497
5470,6512.9,E02004821,11038
5471,7714.5,E02004821,11265
5472,8752.1,E02004821,12404
5473,15334.5,E02004821,12535
5474,9691.9,E02004821,12664
5475,7131.3,E02004821,15099
5476,6909.3,E02004821,17286
5477,15996.1,E02004821,17475
5478,8065.7,E02004821,17981
5479,6683.1,E02004821,19883
5480,9872.8,E02004821,21153
5481,5742.7,E02004822,2301
5482,13712.5,E02004822,3572
5483,13721.7,E02004822,3594
5484,13456.1,E02004822,9182
5485,14598.8,E02004822,9703
5486,14598.8,E02004822,12839
5487,14281.8,E02004822,14091
5488,13494.7,E02004822,18159
5489,10329.1,E02004822,18979
5490,13703.1,E02004822,20818
5491,2157.1,E02005010,3817
5492,11994.7,E02005010,3824
5493,14090.9,E02005010,3825
5494,15665,E02005010,3826
5495,12715.3,E02005010,3827
5496,14106.1,E02005010,3830
5497,9216.9,E02005010,3832
5498,852,E02005010,3834
5499,858.5,E02005010,3835
5500,668.3,E02005010,3837
5501,8801.9,E02005010,3839
5502,1810.7,E02005010,3841
5503,5528.1,E02005010,3851
5504,8977.8,E02005010,4017
5505,13039.8,E02005010,4019
5506,14022.1,E02005010,4020
5507,13913.3,E02005010,4022
5508,9776.4,E02005010,5168
5509,14090.8,E02005010,5386
5510,8283.1,E02005010,5387
5511,15863.1,E02005010,5694
5512,7327.8,E02005010,6156
5513,15045,E02005010,6751
5514,8883.1,E02005010,7775
5515,3238.7,E02005010,8042
5516,13471.8,E02005010,8340
5517,14476.3,E02005010,8615
5518,14242.1,E02005010,9115
5519,15222.7,E02005010,9518
5520,14158.7,E02005010,9818
5521,12873.9,E02005010,9856
5522,13697.9,E02005010,10187
5523,5788.3,E02005010,10781
5524,781.1,E02005010,11101
5525,3310.6,E02005010,11296
5526,15535.8,E02005010,11298
5527,15514.6,E02005010,11452
5528,1368.4,E02005010,12061
5529,7193.6,E02005010,12995
5530,13434,E02005010,13028
5531,1368.4,E02005010,13786
5532,15222.7,E02005010,13998
5533,6283.7,E02005010,14468
5534,13236.7,E02005010,14558
5535,15942.1,E02005010,14748
5536,14039.3,E02005010,15104
5537,15222.2,E02005010,15595
5538,15222.7,E02005010,15887
5539,13471.8,E02005010,16350
5540,13434,E02005010,16641
5541,16073.2,E02005010,17064
5542,13286.8,E02005010,17555
5543,14781.9,E02005010,17730
5544,13852.4,E02005010,19116
5545,6873.2,E02005010,19891
5546,15237.8,E02005010,19893
5547,13917.3,E02005010,20782
5548,14056.8,E02005010,21458
5549,13852.4,E02005010,21568
5550,4254.1,E02005012,3817
5551,11002.4,E02005012,3824
5552,13016.5,E02005012,3825
5553,13881.2,E02005012,3826
5554,11612.2,E02005012,3827
5555,13031.8,E02005012,3830
5556,7644.5,E02005012,3832
5557,1290.9,E02005012,3834
5558,1359.4,E02005012,3835
5559,2417.8,E02005012,3837
5560,7229.5,E02005012,3839
5561,491.9,E02005012,3841
5562,3955.7,E02005012,3851
5563,7405.4,E02005012,4017
5564,10555.7,E02005012,4019
5565,11538,E02005012,4020
5566,11429.3,E02005012,4022
5567,8784.1,E02005012,5168
5568,13016.5,E02005012,5386
5569,6710.7,E02005012,5387
5570,14079.3,E02005012,5694
5571,5755.4,E02005012,6156
5572,15144,E02005012,6751
5573,7310.8,E02005012,7775
5574,3096.1,E02005012,8042
5575,12479.6,E02005012,8340
5576,13402,E02005012,8615
5577,11758,E02005012,9115
5578,14148.4,E02005012,9518
5579,13084.4,E02005012,9818
5580,10389.8,E02005012,9856
5581,10038.9,E02005012,10187
5582,4215.9,E02005012,10781
5583,1416.3,E02005012,11101
5584,5914.9,E02005012,11296
5585,15634.9,E02005012,11298
5586,15613.7,E02005012,11452
5587,2752.1,E02005012,12061
5588,5621.2,E02005012,12995
5589,12441.8,E02005012,13028
5590,2752.1,E02005012,13786
5591,14148.4,E02005012,13998
5592,4711.3,E02005012,14468
5593,13335.7,E02005012,14558
5594,14867.8,E02005012,14748
5595,11555.2,E02005012,15104
5596,14147.8,E02005012,15595
5597,14148.4,E02005012,15887
5598,12479.6,E02005012,16350
5599,12441.8,E02005012,16641
5600,14289.3,E02005012,17064
5601,12212.5,E02005012,17555
5602,12998,E02005012,17730
5603,12778.1,E02005012,19116
5604,5300.8,E02005012,19891
5605,15336.8,E02005012,19893
5606,12842.9,E02005012,20782
5607,11572.8,E02005012,21458
5608,12778.1,E02005012,21568
5609,5312.6,E02005013,3817
5610,11362.1,E02005013,3824
5611,13376.2,E02005013,3825
5612,14240.8,E02005013,3826
5613,11971.8,E02005013,3827
5614,13391.4,E02005013,3830
5615,6733.2,E02005013,3832
5616,2110.1,E02005013,3834
5617,2155.1,E02005013,3835
5618,3213.5,E02005013,3837
5619,5432.5,E02005013,3839
5620,1212.5,E02005013,3841
5621,2659.8,E02005013,3851
5622,6494.1,E02005013,4017
5623,10915.3,E02005013,4019
5624,11897.6,E02005013,4020
5625,11788.9,E02005013,4022
5626,9143.8,E02005013,5168
5627,13376.1,E02005013,5386
5628,5799.4,E02005013,5387
5629,14438.9,E02005013,5694
5630,4582.2,E02005013,6156
5631,6399.5,E02005013,7775
5632,4154.5,E02005013,8042
5633,12839.2,E02005013,8340
5634,13761.6,E02005013,8615
5635,12117.6,E02005013,9115
5636,14508,E02005013,9518
5637,13444,E02005013,9818
5638,10749.5,E02005013,9856
5639,9127.6,E02005013,10187
5640,3304.7,E02005013,10781
5641,2360.6,E02005013,11101
5642,6973.3,E02005013,11296
5643,5022.4,E02005013,12061
5644,4709.9,E02005013,12995
5645,12801.4,E02005013,13028
5646,5022.4,E02005013,13786
5647,14508,E02005013,13998
5648,3800.1,E02005013,14468
5649,13080.7,E02005013,14558
5650,15227.4,E02005013,14748
5651,11914.9,E02005013,15104
5652,14507.5,E02005013,15595
5653,14508,E02005013,15887
5654,12839.2,E02005013,16350
5655,12801.4,E02005013,16641
5656,14649,E02005013,17064
5657,12572.1,E02005013,17555
5658,13357.6,E02005013,17730
5659,13137.7,E02005013,19116
5660,4127.7,E02005013,19891
5661,13202.6,E02005013,20782
5662,11932.4,E02005013,21458
5663,13137.7,E02005013,21568
5664,8319.9,E02005014,3817
5665,11655.9,E02005014,3824
5666,12057.5,E02005014,3825
5667,12922.2,E02005014,3826
5668,10653.1,E02005014,3827
5669,15540.2,E02005014,3829
5670,12072.8,E02005014,3830
5671,3423.9,E02005014,3832
5672,5438.4,E02005014,3834
5673,5483.4,E02005014,3835
5674,6541.8,E02005014,3837
5675,3008.9,E02005014,3839
5676,4540.8,E02005014,3841
5677,1191.2,E02005014,3851
5678,3184.8,E02005014,4017
5679,9596.7,E02005014,4019
5680,10579,E02005014,4020
5681,10470.2,E02005014,4022
5682,12151.1,E02005014,5168
5683,12057.5,E02005014,5386
5684,2490.1,E02005014,5387
5685,13120.2,E02005014,5694
5686,2119.4,E02005014,6156
5687,3090.2,E02005014,7775
5688,7161.8,E02005014,8042
5689,12418.1,E02005014,8340
5690,12443,E02005014,8615
5691,10799,E02005014,9115
5692,13189.4,E02005014,9518
5693,12125.4,E02005014,9818
5694,9430.8,E02005014,9856
5695,5818.3,E02005014,10187
5696,846.1,E02005014,10781
5697,5688.9,E02005014,11101
5698,9980.6,E02005014,11296
5699,8029.7,E02005014,12061
5700,14847,E02005014,12889
5701,1400.6,E02005014,12995
5702,12850.6,E02005014,13028
5703,8029.7,E02005014,13786
5704,13189.4,E02005014,13998
5705,1032.2,E02005014,14468
5706,16088,E02005014,14558
5707,13908.8,E02005014,14748
5708,10596.2,E02005014,15104
5709,13188.8,E02005014,15595
5710,13189.4,E02005014,15887
5711,12418.1,E02005014,16350
5712,12850.6,E02005014,16641
5713,13330.3,E02005014,17064
5714,11253.4,E02005014,17555
5715,12039,E02005014,17730
5716,11819.1,E02005014,19116
5717,1664.8,E02005014,19891
5718,11883.9,E02005014,20782
5719,10613.7,E02005014,21458
5720,11819.1,E02005014,21568
5721,10354.6,E02005020,3817
5722,3271.9,E02005020,3824
5723,5368.1,E02005020,3825
5724,6942.3,E02005020,3826
5725,3992.5,E02005020,3827
5726,5383.4,E02005020,3830
5727,14673.7,E02005020,3832
5728,9286,E02005020,3834
5729,9331,E02005020,3835
5730,9861.7,E02005020,3837
5731,14258.7,E02005020,3839
5732,8388.4,E02005020,3841
5733,10984.9,E02005020,3851
5734,14434.7,E02005020,4017
5735,4990.7,E02005020,4019
5736,5393.7,E02005020,4020
5737,4247.5,E02005020,4022
5738,9365.1,E02005020,4024
5739,1053.6,E02005020,5168
5740,5368.1,E02005020,5386
5741,13035.9,E02005020,5387
5742,7140.3,E02005020,5694
5743,12784.6,E02005020,6156
5744,16072.7,E02005020,6940
5745,14340,E02005020,7775
5746,7341.3,E02005020,8042
5747,4749.1,E02005020,8340
5748,5753.6,E02005020,8615
5749,6091.7,E02005020,9115
5750,6500,E02005020,9518
5751,5436,E02005020,9818
5752,7112,E02005020,9856
5753,11245.2,E02005020,10781
5754,9549,E02005020,11101
5755,9212.9,E02005020,11296
5756,10344.1,E02005020,12061
5757,12650.4,E02005020,12995
5758,4711.3,E02005020,13028
5759,10344.1,E02005020,13786
5760,14909.2,E02005020,13938
5761,6500,E02005020,13998
5762,11740.6,E02005020,14468
5763,4423.2,E02005020,14558
5764,7219.4,E02005020,14748
5765,5613.5,E02005020,15104
5766,6499.4,E02005020,15595
5767,6500,E02005020,15887
5768,4749.1,E02005020,16350
5769,4711.3,E02005020,16641
5770,7350.4,E02005020,17064
5771,15968,E02005020,17337
5772,4564,E02005020,17555
5773,6059.1,E02005020,17730
5774,5129.6,E02005020,19116
5775,12330.1,E02005020,19891
5776,8210,E02005020,19893
5777,5194.5,E02005020,20782
5778,5358.9,E02005020,21458
5779,5129.6,E02005020,21568
5780,14405.6,E02005021,3817
5781,4835.5,E02005021,3824
5782,5237.2,E02005021,3825
5783,6101.8,E02005021,3826
5784,3832.8,E02005021,3827
5785,5252.5,E02005021,3830
5786,10447,E02005021,3832
5787,11504.3,E02005021,3834
5788,11549.4,E02005021,3835
5789,13633.1,E02005021,3837
5790,10910.6,E02005021,3839
5791,10606.8,E02005021,3841
5792,8926.1,E02005021,3851
5793,10207.9,E02005021,4017
5794,2776.3,E02005021,4019
5795,3758.7,E02005021,4020
5796,3649.9,E02005021,4022
5797,9549.6,E02005021,4024
5798,6780.2,E02005021,5168
5799,5237.1,E02005021,5386
5800,8581,E02005021,5387
5801,6299.9,E02005021,5694
5802,10725.8,E02005021,6156
5803,10991.8,E02005021,7775
5804,12282.2,E02005021,8042
5805,5597.7,E02005021,8340
5806,5622.6,E02005021,8615
5807,3978.6,E02005021,9115
5808,6369,E02005021,9518
5809,5305,E02005021,9818
5810,1640.5,E02005021,9856
5811,10666.9,E02005021,10187
5812,9186.4,E02005021,10781
5813,11754.9,E02005021,11101
5814,16066.4,E02005021,11296
5815,14115.4,E02005021,12061
5816,10329.3,E02005021,12995
5817,6030.3,E02005021,13028
5818,14115.4,E02005021,13786
5819,15885.9,E02005021,13938
5820,6369,E02005021,13998
5821,9681.8,E02005021,14468
5822,11293.9,E02005021,14558
5823,7088.4,E02005021,14748
5824,3775.9,E02005021,15104
5825,6368.5,E02005021,15595
5826,6369,E02005021,15887
5827,5597.7,E02005021,16350
5828,6030.3,E02005021,16641
5829,6510,E02005021,17064
5830,4433.1,E02005021,17555
5831,5218.6,E02005021,17730
5832,4998.7,E02005021,19116
5833,10271.3,E02005021,19891
5834,13071.7,E02005021,19893
5835,5063.6,E02005021,20782
5836,3793.4,E02005021,21458
5837,4998.7,E02005021,21568
5838,13596.2,E02005023,3817
5839,1126.3,E02005023,3824
5840,1826,E02005023,3825
5841,3400.1,E02005023,3826
5842,864.8,E02005023,3827
5843,1841.2,E02005023,3830
5844,11896.3,E02005023,3832
5845,12350.6,E02005023,3834
5846,12395.6,E02005023,3835
5847,12926.3,E02005023,3837
5848,12359.9,E02005023,3839
5849,11453,E02005023,3841
5850,10375.4,E02005023,3851
5851,11657.2,E02005023,4017
5852,1863,E02005023,4019
5853,2266,E02005023,4020
5854,15588.1,E02005023,4021
5855,1119.8,E02005023,4022
5856,6138.4,E02005023,4024
5857,3151.1,E02005023,5168
5858,1825.9,E02005023,5386
5859,10030.3,E02005023,5387
5860,3598.2,E02005023,5694
5861,12175.1,E02005023,6156
5862,12441.2,E02005023,7775
5863,10405.9,E02005023,8042
5864,1999.3,E02005023,8340
5865,2211.4,E02005023,8615
5866,3694.4,E02005023,9115
5867,2957.8,E02005023,9518
5868,1893.8,E02005023,9818
5869,4059.8,E02005023,9856
5870,12116.2,E02005023,10187
5871,10635.7,E02005023,10781
5872,12613.7,E02005023,11101
5873,12454.5,E02005023,11296
5874,13408.7,E02005023,12061
5875,15187.5,E02005023,12319
5876,11778.7,E02005023,12995
5877,2431.9,E02005023,13028
5878,13408.7,E02005023,13786
5879,12474.6,E02005023,13938
5880,2957.8,E02005023,13998
5881,11131.1,E02005023,14468
5882,7664.7,E02005023,14558
5883,3677.2,E02005023,14748
5884,2485.8,E02005023,15104
5885,2957.3,E02005023,15595
5886,2957.8,E02005023,15887
5887,1999.3,E02005023,16350
5888,2431.9,E02005023,16641
5889,3808.3,E02005023,17064
5890,14956.9,E02005023,17337
5891,1021.9,E02005023,17555
5892,2517,E02005023,17730
5893,1587.5,E02005023,19116
5894,11720.6,E02005023,19891
5895,9473.3,E02005023,19893
5896,1652.4,E02005023,20782
5897,2231.2,E02005023,21458
5898,1587.5,E02005023,21568
5899,15466.2,E02005025,3817
5900,2996.4,E02005025,3824
5901,985.6,E02005025,3825
5902,2559.8,E02005025,3826
5903,1891.4,E02005025,3827
5904,1000.9,E02005025,3830
5905,12922.9,E02005025,3832
5906,13980.2,E02005025,3834
5907,14025.2,E02005025,3835
5908,14796.4,E02005025,3837
5909,13386.4,E02005025,3839
5910,13082.6,E02005025,3841
5911,11402,E02005025,3851
5912,12683.8,E02005025,4017
5913,2889.5,E02005025,4019
5914,3491.7,E02005025,4020
5915,2146.3,E02005025,4022
5916,4091.6,E02005025,4024
5917,5021.1,E02005025,5168
5918,566,E02005025,5386
5919,11056.8,E02005025,5387
5920,2757.9,E02005025,5694
5921,13201.7,E02005025,6156
5922,13467.7,E02005025,7775
5923,12276,E02005025,8042
5924,1990.9,E02005025,8340
5925,1040.9,E02005025,8615
5926,2854.1,E02005025,9115
5927,1521.4,E02005025,9518
5928,1053.5,E02005025,9818
5929,5086.3,E02005025,9856
5930,13142.8,E02005025,10187
5931,11662.2,E02005025,10781
5932,14230.8,E02005025,11101
5933,14324.5,E02005025,11296
5934,15278.8,E02005025,12061
5935,13140.7,E02005025,12319
5936,12805.2,E02005025,12995
5937,2423.4,E02005025,13028
5938,15278.8,E02005025,13786
5939,10427.8,E02005025,13938
5940,1521.4,E02005025,13998
5941,12157.6,E02005025,14468
5942,9534.8,E02005025,14558
5943,1630.4,E02005025,14748
5944,3468.6,E02005025,15104
5945,1521.9,E02005025,15595
5946,1521.4,E02005025,15887
5947,1990.9,E02005025,16350
5948,2423.4,E02005025,16641
5949,2968,E02005025,17064
5950,12910.1,E02005025,17337
5951,1090.3,E02005025,17555
5952,1676.7,E02005025,17730
5953,747.2,E02005025,19116
5954,12747.1,E02005025,19891
5955,9464.8,E02005025,19893
5956,812.1,E02005025,20782
5957,3257.8,E02005025,21458
5958,747.2,E02005025,21568
5959,15477.5,E02005027,3182
5960,8978.4,E02005027,3824
5961,6967.6,E02005027,3825
5962,8192.1,E02005027,3826
5963,7873.3,E02005027,3827
5964,6982.9,E02005027,3830
5965,8871.5,E02005027,4019
5966,10954,E02005027,4020
5967,12679.6,E02005027,4021
5968,8128.3,E02005027,4022
5969,14077.2,E02005027,4023
5970,2073.5,E02005027,4024
5971,15407.2,E02005027,4460
5972,10201.7,E02005027,5168
5973,6548,E02005027,5386
5974,8173.4,E02005027,5694
5975,15640,E02005027,6556
5976,14209.6,E02005027,8088
5977,7680.2,E02005027,8340
5978,6023.8,E02005027,8615
5979,10316.4,E02005027,9115
5980,15070.1,E02005027,9171
5981,6226.4,E02005027,9518
5982,6442.7,E02005027,9818
5983,11068.3,E02005027,9856
5984,7554.9,E02005027,12319
5985,7642.4,E02005027,13028
5986,4842.1,E02005027,13938
5987,6226.4,E02005027,13998
5988,6225.2,E02005027,14748
5989,14868.9,E02005027,14795
5990,10930.9,E02005027,15104
5991,6227,E02005027,15595
5992,6226.4,E02005027,15887
5993,7680.2,E02005027,16350
5994,7642.4,E02005027,16641
5995,8260.8,E02005027,17064
5996,7324.3,E02005027,17337
5997,7072.2,E02005027,17555
5998,15188.4,E02005027,17684
5999,8738.7,E02005027,17730
6000,6729.2,E02005027,19116
6001,15948.4,E02005027,19549
6002,10410.1,E02005027,19893
6003,6794,E02005027,20782
6004,10988.8,E02005027,21458
6005,6729.2,E02005027,21568
6006,12916.6,E02005046,3182
6007,14430.1,E02005046,3825
6008,15654.6,E02005046,3826
6009,15335.8,E02005046,3827
6010,13623,E02005046,3828
6011,14445.4,E02005046,3830
6012,8562.2,E02005046,4021
6013,15590.8,E02005046,4022
6014,8583.5,E02005046,4023
6015,9555.1,E02005046,4024
6016,14826.5,E02005046,4460
6017,15518.3,E02005046,5168
6018,14010.4,E02005046,5386
6019,15635.8,E02005046,5694
6020,15059.4,E02005046,6556
6021,8715.8,E02005046,8088
6022,11375.8,E02005046,8340
6023,14899.3,E02005046,8611
6024,13486.3,E02005046,8615
6025,12509.2,E02005046,9171
6026,13688.9,E02005046,9518
6027,15741.1,E02005046,9598
6028,13905.2,E02005046,9818
6029,195.8,E02005046,12319
6030,15403.9,E02005046,12925
6031,11338,E02005046,13028
6032,4261.4,E02005046,13938
6033,13688.9,E02005046,13998
6034,13687.7,E02005046,14748
6035,14489.9,E02005046,14795
6036,13689.5,E02005046,15595
6037,13688.9,E02005046,15887
6038,11375.8,E02005046,16350
6039,11338,E02005046,16641
6040,15723.2,E02005046,17064
6041,230.4,E02005046,17337
6042,14534.7,E02005046,17555
6043,12627.4,E02005046,17684
6044,14191.6,E02005046,19116
6045,15367.7,E02005046,19549
6046,11813.3,E02005046,19893
6047,14256.5,E02005046,20782
6048,14191.6,E02005046,21568
6049,11405.6,E02005102,494
6050,10435.3,E02005102,697
6051,10596.4,E02005102,3178
6052,15687.4,E02005102,4024
6053,11510.4,E02005102,4457
6054,10245.2,E02005102,4459
6055,6613.1,E02005102,4460
6056,14752.9,E02005102,4935
6057,12847.9,E02005102,4939
6058,11036.8,E02005102,6374
6059,12510.1,E02005102,6378
6060,10938.8,E02005102,6381
6061,12352.4,E02005102,6540
6062,10881,E02005102,6541
6063,11134,E02005102,6542
6064,11362.7,E02005102,6543
6065,1819.4,E02005102,6556
6066,11164.4,E02005102,6725
6067,7527.7,E02005102,9598
6068,11283.7,E02005102,10561
6069,12352.4,E02005102,11273
6070,11955.8,E02005102,11987
6071,13966.4,E02005102,12319
6072,12847.9,E02005102,13179
6073,11286.1,E02005102,13232
6074,10417.9,E02005102,13323
6075,11680.1,E02005102,13790
6076,9988.8,E02005102,13938
6077,12168.8,E02005102,14451
6078,11299,E02005102,16969
6079,11256.1,E02005102,17155
6080,13735.8,E02005102,17337
6081,10908,E02005102,17608
6082,13356.1,E02005102,18464
6083,12000.7,E02005102,18563
6084,12515.7,E02005102,18686
6085,13337,E02005102,18900
6086,7154.3,E02005102,19549
6087,12051.1,E02005102,19886
6088,2823.8,E02005106,494
6089,1273.2,E02005106,697
6090,4105.9,E02005106,3178
6091,2806,E02005106,4457
6092,3825.8,E02005106,4459
6093,6568.2,E02005106,4460
6094,2506.7,E02005106,4939
6095,5113.2,E02005106,6374
6096,3845.2,E02005106,6378
6097,5090.8,E02005106,6381
6098,3687.5,E02005106,6540
6099,762.8,E02005106,6541
6100,1015.8,E02005106,6542
6101,5439.2,E02005106,6543
6102,8419.1,E02005106,6556
6103,3185,E02005106,6725
6104,6829.5,E02005106,9598
6105,4633.5,E02005106,10561
6106,3687.5,E02005106,11273
6107,5305.7,E02005106,11987
6108,2506.7,E02005106,13179
6109,3142.8,E02005106,13232
6110,1468,E02005106,13323
6111,15497,E02005106,13423
6112,2570.5,E02005106,13790
6113,15570.5,E02005106,13884
6114,3623.2,E02005106,14451
6115,15292.4,E02005106,14795
6116,3633.7,E02005106,16969
6117,5332.5,E02005106,17155
6118,4984.5,E02005106,17608
6119,2300.1,E02005106,18563
6120,3850.7,E02005106,18686
6121,7001.5,E02005106,19549
6122,6127.6,E02005106,19886
6123,10604.7,E02005368,6525
6124,15147.7,E02005368,7019
6125,13232.5,E02005368,7038
6126,7066.3,E02005368,9487
6127,15245,E02005368,13280
6128,14158.9,E02005391,2762
6129,6926.2,E02005391,7106
6130,15580.5,E02005391,8460
6131,9703.7,E02005391,11990
6132,14049.6,E02005391,15816
6133,15868.4,E02005391,15961
6134,14984.6,E02005391,17190
6135,14167.3,E02005391,19271
6136,15868.4,E02005391,20416
6137,15354.1,E02005425,7254
6138,13034.1,E02005430,2879
6139,12562.2,E02005430,3290
6140,14120.1,E02005430,7255
6141,13596.9,E02005430,7957
6142,13394.2,E02005430,19347
6143,11841.3,E02005433,777
6144,12326.1,E02005433,2870
6145,900.6,E02005433,3135
6146,5466.9,E02005433,4856
6147,14870.1,E02005433,5533
6148,11612.2,E02005433,7250
6149,11966.4,E02005433,9133
6150,13440.7,E02005433,9932
6151,12165.8,E02005433,10067
6152,13437.5,E02005433,10483
6153,14701.9,E02005433,10964
6154,12284.2,E02005433,11756
6155,13637.2,E02005433,12355
6156,6584.9,E02005433,14792
6157,11874.4,E02005433,15525
6158,11633.5,E02005433,15960
6159,11633.5,E02005433,18658
6160,2334.4,E02005435,777
6161,708.3,E02005435,2870
6162,12070,E02005435,3135
6163,7251.3,E02005435,4856
6164,10862.7,E02005435,6370
6165,2105.3,E02005435,7250
6166,2459.5,E02005435,9133
6167,3933.9,E02005435,9932
6168,2658.9,E02005435,10067
6169,3930.6,E02005435,10483
6170,2777.3,E02005435,11756
6171,6256.9,E02005435,14792
6172,2367.5,E02005435,15525
6173,2126.6,E02005435,15960
6174,2126.6,E02005435,18658
6175,261.7,E02005437,777
6176,1817.9,E02005437,2870
6177,11068.8,E02005437,3135
6178,6250.1,E02005437,4856
6179,8931.8,E02005437,6370
6180,217.4,E02005437,7250
6181,528.6,E02005437,9133
6182,2002.9,E02005437,9932
6183,728,E02005437,10067
6184,1999.7,E02005437,10483
6185,846.4,E02005437,11756
6186,5255.6,E02005437,14792
6187,436.6,E02005437,15525
6188,83.5,E02005437,15960
6189,83.5,E02005437,18658
6190,1196.3,E02005438,777
6191,2610.7,E02005438,2870
